,Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt
30875,validation,fer0030800.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30876,validation,fer0030801.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30877,validation,fer0030802.png,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
30879,validation,fer0030804.png,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0
30880,validation,fer0030805.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
30881,validation,fer0030806.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
30882,validation,fer0030807.png,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.7
30883,validation,fer0030808.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30884,validation,fer0030809.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30885,validation,fer0030810.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30886,validation,fer0030811.png,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
30887,validation,fer0030812.png,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0
30888,validation,fer0030813.png,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
30889,validation,fer0030814.png,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
30890,validation,fer0030815.png,0.0,0.3,0.0,0.1,0.5,0.0,0.1,0.0
30891,validation,fer0030816.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30892,validation,fer0030817.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
30893,validation,fer0030818.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
30894,validation,fer0030819.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30895,validation,fer0030820.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
30896,validation,fer0030821.png,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
30897,validation,fer0030822.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30898,validation,fer0030823.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
30899,validation,fer0030824.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30900,validation,fer0030825.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
30901,validation,fer0030826.png,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0
30902,validation,fer0030827.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30903,validation,fer0030828.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30904,validation,fer0030829.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30905,validation,fer0030830.png,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333
30906,validation,fer0030831.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30907,validation,fer0030832.png,0.1,0.2,0.0,0.1,0.1,0.5,0.0,0.0
30908,validation,fer0030833.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30909,validation,fer0030834.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30910,validation,fer0030835.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30911,validation,fer0030836.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30912,validation,fer0030837.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30913,validation,fer0030838.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30914,validation,fer0030839.png,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1
30915,validation,fer0030840.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
30916,validation,fer0030841.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30917,validation,fer0030842.png,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.2
30918,validation,fer0030843.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
30919,validation,fer0030844.png,0.3333333333333333,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0
30920,validation,fer0030845.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30921,validation,fer0030846.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30922,validation,fer0030847.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
30923,validation,fer0030848.png,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
30924,validation,fer0030849.png,0.1,0.3,0.4,0.0,0.0,0.0,0.2,0.0
30925,validation,fer0030850.png,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0
30926,validation,fer0030851.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30927,validation,fer0030852.png,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.1
30928,validation,fer0030853.png,0.1,0.0,0.0,0.6,0.1,0.2,0.0,0.0
30929,validation,fer0030854.png,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
30930,validation,fer0030855.png,0.0,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0
30931,validation,fer0030856.png,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0
30932,validation,fer0030857.png,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.2
30933,validation,fer0030858.png,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0
30934,validation,fer0030859.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
30935,validation,fer0030860.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30936,validation,fer0030861.png,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0
30938,validation,fer0030863.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30939,validation,fer0030864.png,0.125,0.0,0.25,0.0,0.5,0.0,0.0,0.125
30940,validation,fer0030865.png,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0
30941,validation,fer0030866.png,0.2,0.1,0.1,0.5,0.0,0.0,0.1,0.0
30942,validation,fer0030867.png,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
30943,validation,fer0030868.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
30944,validation,fer0030869.png,0.0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0
30945,validation,fer0030870.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30946,validation,fer0030871.png,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0
30947,validation,fer0030872.png,0.2,0.0,0.3,0.2,0.0,0.0,0.3,0.0
30948,validation,fer0030873.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30949,validation,fer0030874.png,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0
30950,validation,fer0030875.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
30951,validation,fer0030876.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30952,validation,fer0030877.png,0.0,0.5,0.0,0.125,0.25,0.125,0.0,0.0
30953,validation,fer0030878.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
30954,validation,fer0030879.png,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1
30955,validation,fer0030880.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30956,validation,fer0030881.png,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0
30957,validation,fer0030882.png,0.1,0.1,0.0,0.7,0.0,0.0,0.1,0.0
30958,validation,fer0030883.png,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
30959,validation,fer0030884.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30960,validation,fer0030885.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30961,validation,fer0030886.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30962,validation,fer0030887.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
30963,validation,fer0030888.png,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0
30964,validation,fer0030889.png,0.2,0.0,0.3,0.0,0.3,0.1,0.0,0.1
30965,validation,fer0030890.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30966,validation,fer0030891.png,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
30967,validation,fer0030892.png,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1
30968,validation,fer0030893.png,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0
30969,validation,fer0030894.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
30970,validation,fer0030895.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30971,validation,fer0030896.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30972,validation,fer0030897.png,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0
30973,validation,fer0030898.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30974,validation,fer0030899.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30975,validation,fer0030900.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30976,validation,fer0030901.png,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0
30977,validation,fer0030902.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30978,validation,fer0030903.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30979,validation,fer0030904.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30980,validation,fer0030905.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
30982,validation,fer0030906.png,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
30983,validation,fer0030907.png,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
30984,validation,fer0030908.png,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
30985,validation,fer0030909.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
30986,validation,fer0030910.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30987,validation,fer0030911.png,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
30988,validation,fer0030912.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
30989,validation,fer0030913.png,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
30990,validation,fer0030914.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30991,validation,fer0030915.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30992,validation,fer0030916.png,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
30993,validation,fer0030917.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
30994,validation,fer0030918.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
30995,validation,fer0030919.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
30996,validation,fer0030920.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
30997,validation,fer0030921.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
30998,validation,fer0030922.png,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
30999,validation,fer0030923.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
31000,validation,fer0030924.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31001,validation,fer0030925.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31002,validation,fer0030926.png,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.1
31003,validation,fer0030927.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
31004,validation,fer0030928.png,0.0,0.1,0.6,0.0,0.0,0.0,0.3,0.0
31005,validation,fer0030929.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31006,validation,fer0030930.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31007,validation,fer0030931.png,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.1
31008,validation,fer0030932.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
31009,validation,fer0030933.png,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0
31010,validation,fer0030934.png,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
31011,validation,fer0030935.png,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0
31012,validation,fer0030936.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31013,validation,fer0030937.png,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0
31014,validation,fer0030938.png,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1
31015,validation,fer0030939.png,0.6,0.0,0.0,0.1,0.2,0.1,0.0,0.0
31016,validation,fer0030940.png,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
31017,validation,fer0030941.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31018,validation,fer0030942.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31019,validation,fer0030943.png,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.3
31020,validation,fer0030944.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31021,validation,fer0030945.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
31022,validation,fer0030946.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31023,validation,fer0030947.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
31024,validation,fer0030948.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31025,validation,fer0030949.png,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0
31026,validation,fer0030950.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
31027,validation,fer0030951.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31028,validation,fer0030952.png,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
31029,validation,fer0030953.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31030,validation,fer0030954.png,0.2,0.0,0.6,0.1,0.0,0.0,0.1,0.0
31031,validation,fer0030955.png,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0
31032,validation,fer0030956.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31033,validation,fer0030957.png,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
31034,validation,fer0030958.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
31035,validation,fer0030959.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31036,validation,fer0030960.png,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0
31037,validation,fer0030961.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
31038,validation,fer0030962.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31039,validation,fer0030963.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31040,validation,fer0030964.png,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0
31041,validation,fer0030965.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31042,validation,fer0030966.png,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0
31043,validation,fer0030967.png,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
31044,validation,fer0030968.png,0.4,0.0,0.0,0.1,0.5,0.0,0.0,0.0
31045,validation,fer0030969.png,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0
31046,validation,fer0030970.png,0.1,0.1,0.0,0.7,0.1,0.0,0.0,0.0
31047,validation,fer0030971.png,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0
31048,validation,fer0030972.png,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.1
31049,validation,fer0030973.png,0.4,0.0,0.0,0.1,0.1,0.1,0.0,0.3
31050,validation,fer0030974.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31051,validation,fer0030975.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31052,validation,fer0030976.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31053,validation,fer0030977.png,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
31054,validation,fer0030978.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
31055,validation,fer0030979.png,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
31056,validation,fer0030980.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31057,validation,fer0030981.png,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
31058,validation,fer0030982.png,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
31059,validation,fer0030983.png,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
31060,validation,fer0030984.png,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
31061,validation,fer0030985.png,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0
31062,validation,fer0030986.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31063,validation,fer0030987.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31064,validation,fer0030988.png,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
31065,validation,fer0030989.png,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
31066,validation,fer0030990.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31067,validation,fer0030991.png,0.1,0.0,0.1,0.7,0.0,0.0,0.0,0.1
31068,validation,fer0030992.png,0.0,0.3,0.3,0.0,0.1,0.0,0.3,0.0
31069,validation,fer0030993.png,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
31070,validation,fer0030994.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
31071,validation,fer0030995.png,0.1,0.0,0.8,0.0,0.0,0.0,0.1,0.0
31072,validation,fer0030996.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
31073,validation,fer0030997.png,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1
31074,validation,fer0030998.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
31075,validation,fer0030999.png,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0
31076,validation,fer0031000.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31077,validation,fer0031001.png,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0
31078,validation,fer0031002.png,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0
31079,validation,fer0031003.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31080,validation,fer0031004.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31081,validation,fer0031005.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
31082,validation,fer0031006.png,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
31083,validation,fer0031007.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
31084,validation,fer0031008.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31085,validation,fer0031009.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31086,validation,fer0031010.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
31087,validation,fer0031011.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31088,validation,fer0031012.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
31089,validation,fer0031013.png,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.1
31090,validation,fer0031014.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31091,validation,fer0031015.png,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.1
31092,validation,fer0031016.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
31093,validation,fer0031017.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31094,validation,fer0031018.png,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0
31095,validation,fer0031019.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
31096,validation,fer0031020.png,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0
31097,validation,fer0031021.png,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
31098,validation,fer0031022.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
31099,validation,fer0031023.png,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.1
31100,validation,fer0031024.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31101,validation,fer0031025.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
31102,validation,fer0031026.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
31103,validation,fer0031027.png,0.4,0.0,0.0,0.1,0.1,0.4,0.0,0.0
31104,validation,fer0031028.png,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.1
31105,validation,fer0031029.png,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0
31106,validation,fer0031030.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31107,validation,fer0031031.png,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222
31108,validation,fer0031032.png,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
31109,validation,fer0031033.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31110,validation,fer0031034.png,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
31111,validation,fer0031035.png,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0
31112,validation,fer0031036.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31113,validation,fer0031037.png,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
31114,validation,fer0031038.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
31115,validation,fer0031039.png,0.25,0.0,0.25,0.0,0.0,0.125,0.375,0.0
31116,validation,fer0031040.png,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0
31117,validation,fer0031041.png,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
31118,validation,fer0031042.png,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0
31119,validation,fer0031043.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31120,validation,fer0031044.png,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285
31121,validation,fer0031045.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
31122,validation,fer0031046.png,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111
31123,validation,fer0031047.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
31124,validation,fer0031048.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31125,validation,fer0031049.png,0.0,0.4444444444444444,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0
31126,validation,fer0031050.png,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
31128,validation,fer0031051.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31129,validation,fer0031052.png,0.5,0.0,0.0,0.0,0.3,0.1,0.0,0.1
31130,validation,fer0031053.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
31131,validation,fer0031054.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31132,validation,fer0031055.png,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
31133,validation,fer0031056.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31134,validation,fer0031057.png,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
31135,validation,fer0031058.png,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
31136,validation,fer0031059.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31137,validation,fer0031060.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31138,validation,fer0031061.png,0.125,0.125,0.75,0.0,0.0,0.0,0.0,0.0
31139,validation,fer0031062.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31140,validation,fer0031063.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31141,validation,fer0031064.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31142,validation,fer0031065.png,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0
31143,validation,fer0031066.png,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0
31144,validation,fer0031067.png,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.0
31145,validation,fer0031068.png,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
31146,validation,fer0031069.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
31147,validation,fer0031070.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31148,validation,fer0031071.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31149,validation,fer0031072.png,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0
31150,validation,fer0031073.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31152,validation,fer0031075.png,0.0,0.0,0.3,0.0,0.6,0.0,0.1,0.0
31153,validation,fer0031076.png,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0
31154,validation,fer0031077.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
31155,validation,fer0031078.png,0.0,0.125,0.375,0.0,0.0,0.0,0.5,0.0
31156,validation,fer0031079.png,0.6,0.0,0.0,0.3,0.1,0.0,0.0,0.0
31157,validation,fer0031080.png,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0
31158,validation,fer0031081.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
31159,validation,fer0031082.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
31160,validation,fer0031083.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31161,validation,fer0031084.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
31162,validation,fer0031085.png,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
31163,validation,fer0031086.png,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0
31164,validation,fer0031087.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31165,validation,fer0031088.png,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
31166,validation,fer0031089.png,0.1,0.0,0.0,0.2,0.5,0.1,0.0,0.1
31167,validation,fer0031090.png,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1
31168,validation,fer0031091.png,0.0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0
